Movie_Name_EN,Movie_Name_CN,Date,Star,Comment,Like,Sentiment_Score
Operation Mekong,湄公河行动,2016-09-27,5, 电影想必多精彩也不用我细说了。但最讽刺的是，这部电影，居然是和隔壁某全世界的吸毒张导演片子同日期上映的。缉毒警察牺牲多少生命有什么所谓呢，吸毒的人只要在这个社会，有身份有地位，照样请一堆脑残粉追捧演技烂的明星们当主演，照样拍个烂片营销赚钱赚到手软。真讽刺，这是多么无与伦比的玩笑。,7972,15.848526546289978
Operation Mekong,湄公河行动,2016-09-20,3, 当张涵予和彭于晏喊了句：“我艹！”的时候，我恨不得冲上去大喊：“艹我！” #哮天犬之死，差点哭晕。话说，张涵予的卡姿兰眼妆真是天生的！#,5827,-12.2871848120848
Operation Mekong,湄公河行动,2016-09-30,5, 剧本是公安部直批的，想怎么大尺度就怎么大尺度，广电根本拦不住&主旋律又怎么样，我还嫌主旋律的不够了，毒贩吸毒的都去死吧&只关注电影本身也是非常成功的警匪片，值得三刷,5293,0.33629608077509987
Operation Mekong,湄公河行动,2016-09-29,4, 本来三星，但为了怼隔壁郭敬明女士，更为了中国电影，任性四星。体制下和敏感题材导致片头片尾有规避和迎合。但从选角到动作场面的制作，有大片格局，国内类型片里绝对翘楚。生猛，跳跃，肾上腺素爆表。童子军恐，哮天犬伤，荷枪实弹，诚意之作,5208,15.718824333202805
Operation Mekong,湄公河行动,2016-09-30,3, 缉毒警看到毒娃娃一愣然后就被扫射了……体会了一把传说中的蒙圈然后把我给吓哭了……无条件支持消灭一切毒品。,3477,-2.6161644637956005
Operation Mekong,湄公河行动,2016-10-06,4, 糯康脾气太差了，吃不到早餐也要大喊大叫,1922,-3.8921469132127005
Operation Mekong,湄公河行动,2016-10-04,5, 就是恳求以后留条活狗,2040,-0.1050759702297
Operation Mekong,湄公河行动,2016-09-24,4, 硬汉标配，很燃！几乎从头打到尾，且这类电影交给香港导演拍才对，就像徐克与《智取威虎山》，变成纯粹的商业大片。林超贤拍枪战戏果然不错，三不管营救、商场火并张力十足效果赞，最后突袭只是场面火爆，彭于晏片中三种造型，哮天是亮点。有机会研究一下片中的特种武器，PS，这类电影首尾两段可以无视,2212,34.58735649566297
Operation Mekong,湄公河行动,2016-09-24,5, 惊险！过瘾！刺激！猛呆！从湄公河死人到云南特警到金三角缉毒枭，能将警匪枪战变战争巨制，林超贤不愧动作片新宗师，枪战、飞车、手雷、直升机、汽艇、丛林野战全上，娃娃兵都吸毒开枪搞人肉炸弹，骁勇善战战斗小队、啸天犬、巧遇仇人彭于晏死得惨绝壮烈。老看这种，《寒战》《毒战》不变儿童片？,2099,21.136049515381906
Operation Mekong,湄公河行动,2016-09-30,3, 哪有香港电影能改变主旋律这种好事啊，不如说是主旋律已经交由香港导演来拍了。近身肉搏出刀子依然快准狠，但一到包围毒枭老巢，还是有种《少年特工》混合《战狼》的军事演练既视感。还有，没事干别跟开主角光环的人合影……,906,10.651485762781704
Operation Mekong,湄公河行动,2016-10-01,4, 彭于晏和张涵予拍合照的时候我就知道是个死亡flag，然而我押错了人,1332,-2.2788808447930404
Operation Mekong,湄公河行动,2016-09-30,2, 林超贤的内地主旋律商业警匪片，看得出来很努力，然而对动作和形式的过分追求大大削弱了整体的故事性，可惜了。,1125,5.660807911810361
Operation Mekong,湄公河行动,2016-09-23,3, 看电影，我已经学会掐头去尾。,765,-0.5766046705700001
Operation Mekong,湄公河行动,2016-10-01,3, 主旋律与犯罪类型结合，北京的部分稍微有点怪，但是回到金三角状态还是很好的，动作戏简单明快，尤其前几场动作戏很出色。导演全力展示过度火爆的动作场面，飞机，快艇，重武器都用到了，很直男的电影，不过后面有点拖，略遗憾。,693,18.18535339758932
Operation Mekong,湄公河行动,2016-09-30,2, 从头打到尾，没有灵魂的空壳，香港导演现在来内地拍戏也不容易，战战兢兢。,617,-1.4863201994580002
Operation Mekong,湄公河行动,2016-09-30,2, 没完没了的动作戏，各种刻意各种硬伤，林超贤这次在自己最擅长的领域玩脱了。5.3/10,684,0.21379255168764977
Operation Mekong,湄公河行动,2016-09-30,2, 一部类型混乱的电影。唯一能靠上的算是动作片，但打斗和追击又都如此了无生气。很多人只会怒目圆睁，这就如同台词功底差总要喊着说话一个道理。剧本故事散乱，对话装腔作势。拍故事就老老实实拍，现在这样就是一部缉毒宣传片的主题先行，再罗织细节。同样的缉毒，看看netflix的《毒枭》是怎么写作的。,601,0.7370754105719194
Operation Mekong,湄公河行动,2016-09-30,4, 缉毒题材，根据真实故事改编，调度多国演员，还能拍的水准至上，比较难得。2016目前港片Top4（仅次于《幸运是我》《树大招风》《踏血寻梅》）。,680,21.901869599823886
Operation Mekong,湄公河行动,2016-09-30,3, 导演很努力在让人肾上腺素飙升，动作戏不错，有几处配合音乐确实很燃，但文戏稍弱，节奏略失控，疯狂的枪战弄得人头昏脑涨。本片根据真实故事改编，在故事性和代入感上已具有先天优势，可惜细节处理略潦草，人物魅力缺缺，所谓硬汉可不是骂几句卧槽就了事的。不过在同期上映电影的对比下也算很不错了,608,13.106834974015706
Operation Mekong,湄公河行动,2016-09-25,4, 动作戏超赞，前面两段自由区劫人和商场乱战比结尾高潮更燃，主旋律把前因规避了一下，除了几场调节情绪的文戏（如学刘德华唱歌），都已经有了大片应具备的格局,752,8.8551058414133
Operation Mekong,湄公河行动,2016-09-30,1, 怪不得主旋律电影烂，人物没一个立起来，电影里一点感情都没有。谁死了我都觉得好蠢，丝毫没有感伤的感觉。配乐也是，有时候没有背景音乐比有更好的道理难道整个团队没一个人懂?其实不止一星，但鉴于现在居然有7.8分，我只能给一星了,559,-6.540591953374399
Operation Mekong,湄公河行动,2016-10-03,4, 3.5，主旋律能拍成这样真的不错了，当年《超强台风》（？）临到了连条金鱼都没死，现在主旋律不仅敢死人了，连小孩和狗都不放过了啊！,434,1.0907892446430996
Operation Mekong,湄公河行动,2016-10-03,4, 看完仔细一想，敌军的所有主要战果都来自三个小孩儿，其他人突突突突了两个小时似乎只打死一条可怜的狗？,484,-4.579961829025001
Operation Mekong,湄公河行动,2016-09-28,2, 林超贤又拍了一部《逆战》，而且还少了吴炜伦。冗长的真人CS。大而无当、无的放矢的一通枪战爆破乱斗实在让人心累。不过在这个烂片环伺的国庆档，这已经算是良心作品了。我现在只好奇翁子光的《太平洋大逃杀》真的能拍出来？到时候找一群香港人说东北话就太尴尬了。,373,1.1267925115570976
Operation Mekong,湄公河行动,2016-10-04,4," 当你坐在电脑面前安静上着网的时候, 有多少人在前线搏命只为了维护你做为一名中国人的权利和荣誉..",585,2.4777730536102
Operation Mekong,湄公河行动,2016-09-30,4, 《毒战》完成警匪片审查破冰，《烈日灼心》进一步拓宽警匪片尺度，《湄公河》则是警匪片真正成为中国类型片大头的开始，看好在愈发娘炮的大片市场里杀出一条血路（如果没有用配音的话，彭于晏的念白进步真是太大了，脱黑）,486,27.1811556903038
Operation Mekong,湄公河行动,2016-10-02,4, 向中国警犬致敬！,384,3.5715946862459003
Operation Mekong,湄公河行动,2016-09-30,3, 3.6星  1.张涵予爷们力爆表。2.本片透着一股浓浓的90年代纪实大案风，功过各半。3.片尾的强行升华太硬但应了国庆的景。4.在敌方还有火力的情况下上强行用直升机运送犯人这不是等着挨枪子么。情节推进大多靠扯。5.哮天啊哮天。。6.部分镜头很震撼，比如那个小孩。,363,11.657320081877396
