Movie_Name_EN,Movie_Name_CN,Date,Star,Comment,Like,Sentiment_Score
Iron Man,钢铁侠1,2010-01-25,4, 此英雄完全自给自足，没有任何超能力，自己造就自己，酷！科技以人为本，发展才是硬道理！,301,3.335568799105
Iron Man,钢铁侠1,2010-04-25,4, 如果一个男人嫌女人太聪明了，那一定是因为他自己还不够牛逼,228,-3.6354048755817
Iron Man,钢铁侠1,2008-06-01,4, 这是一个会搞笑，爱臭屁又喋喋不休的英雄噢！结尾那句“I am Iron Man”太帅了~~,217,9.9521364306459
Iron Man,钢铁侠1,2008-05-26,4, 没想到会比这侠那侠的都要好看！2个多小时的片子并不觉长，紧凑，爽快，意犹未尽……,245,-1.6254250643425705
Iron Man,钢铁侠1,2008-09-07,5," 想起一个人,铁臂阿木童.",149,0.22411513763439994
Iron Man,钢铁侠1,2009-05-23,2, 不就是个会飞的锅炉嘛！,117,-1.5129643118537
Iron Man,钢铁侠1,2008-08-31,1, 美国人，真幼稚，就喜欢看大力士,107,3.2637600351877993
Iron Man,钢铁侠1,2008-05-08,4, 所谓最好的超级英雄电影嘛...就算不是也差不了很远了...Robert Downey Jr.真是天才演员...电影的娱乐性十足啊...话说片尾的字幕太长了...在电影院里等最后的小片段还真是考验耐心...,91,10.427827267600382
Iron Man,钢铁侠1,2009-06-12,1, 腐朽，堕落的资本主义垃圾,69,-2.048648624393
Iron Man,钢铁侠1,2009-03-08,4, 最近我爱看商业片、动作片、科幻片、动画片、喜剧片。,52,1.8731452688657
Iron Man,钢铁侠1,2008-09-07,5, 太拉风的装备了。跟蝙蝠侠的摩托一样拉风。,64,-0.0784746788712001
Iron Man,钢铁侠1,2009-08-11,4, 变成这样太拉风了,37,-0.8823558141160001
Iron Man,钢铁侠1,2008-05-07,5, 资本主义钢铁炮弹，还是纸老虎！,27,-0.6182147926338
Iron Man,钢铁侠1,2008-05-08,3, 个性化英雄的时代,26,4.2010826126147
Iron Man,钢铁侠1,2008-05-13,2, 蜘蛛侠+哈里波特+功夫+骇客帝国+攻壳II，吐死你！,19,2.0203826686715005
Iron Man,钢铁侠1,2012-06-18,4, 高富帅没烦恼~,0,1.55977336655
Iron Man,钢铁侠1,2012-09-04,3, 真的只有男生喜欢看吧~,0,1.7976068641799996
Iron Man,钢铁侠1,2009-05-25,4, 冲在高科技份上...,0,0.07585905308100016
Iron Man,钢铁侠1,2012-08-02,4, 对高科技欲罢不能,0,1.0834159990169
Iron Man,钢铁侠1,2012-04-06,3, 1,0,0.786501743321
Iron Man,钢铁侠1,2011-08-18,3, 中规中矩的超级英雄片。,0,1.4150838053263999
Iron Man,钢铁侠1,2011-03-20,3," 在所有侠中,这个算是最2的了!",0,2.6372350634358
Iron Man,钢铁侠1,2008-05-25,4, 风骚的动作英雄,0,2.9550469232337
Iron Man,钢铁侠1,2010-02-19,3, 期望值很高不免有些失望，就当作是mini transformer来看好了。但是看看斯坦李的作品名单吧：蜘蛛侠、神奇四侠、绿巨人、x战警、刀锋战士、夜魔侠……,0,13.6348299090923
Iron Man,钢铁侠1,2010-12-29,5, 唐尼  goodluck！！,0,0.5782684753668
Iron Man,钢铁侠1,2012-06-18,4, 冲萝卜看的啊,0,-2.0247010175723
Iron Man,钢铁侠1,2012-05-25,4, 看了复仇者连门回来补的，真的在片子最后出现复仇者联盟啊啊啊啊啊。,0,-5.03390838392612
Iron Man,钢铁侠1,2012-07-15,3, Jarvis!!! <3,0,3.560568226886
Iron Man,钢铁侠1,2008-05-02,2, 主角不够高大帅；情节老套，经不起推敲而且不够起伏跌宕；噱头不够幽默；就是有那么烂的装备，也不代表会有好票房。烂片,34,6.7379543230038
Iron Man,钢铁侠1,2012-05-06,4, 看完复仇者联盟之后倒回来看的第一部，才发现是小罗伯特童孩啊！自从演了福尔摩斯之后我就特别喜欢他！哇咔咔！片尾字幕组引导大家先去看绿巨人，再来看钢铁侠第二部！走起！,0,5.8143815885313
Iron Man,钢铁侠1,2010-04-12,4, Robert Downey Jr.,0,5.9513685480284
Iron Man,钢铁侠1,2012-09-04,3, 纯粹爆米花电影,0,1.23817231186
Iron Man,钢铁侠1,2012-05-25,4, SEXY IRON MAN！,0,4.334941738530899
Iron Man,钢铁侠1,2012-09-04,4, 在电影院看一看图个爽的片子,0,0.9883289639487001
Iron Man,钢铁侠1,2012-09-04,5, 好想也有一套钢铁侠那样的铠甲,0,2.1717805885587005
Iron Man,钢铁侠1,2012-09-04,5, 喜欢,0,2.3566957262
Iron Man,钢铁侠1,2012-09-09,2, 3分不能再多了。。,0,-0.22124561303402002
Iron Man,钢铁侠1,2012-06-18,4, 有一颗温暖的心,0,2.7776365853739997
Iron Man,钢铁侠1,2008-11-09,4, 够娱够乐够脆生,0,-0.676244748939
Iron Man,钢铁侠1,2008-06-07,2, 盔甲与生活,2,2.531409264174
Iron Man,钢铁侠1,2011-01-28,5," 想起一个人,铁臂阿木童.！哇哈哈！",0,4.234554977513199
Iron Man,钢铁侠1,2009-02-22,2, 真是除了视效和噱头啥也没有。。。情节弱得要死——女一号不错。。。,0,3.1830774653943
Iron Man,钢铁侠1,2011-08-29,4, 还不错，就是人造的能这么强吗？,0,1.4184942120547004
Iron Man,钢铁侠1,2012-05-26,5, 撒时候和蝙蝠侠打一场~~~,0,2.6162808557090003
Iron Man,钢铁侠1,2009-02-06,4, 1.Gwy妞儿的出场真是非常的囧，尤其是在Robert·DJr.工作室里那发型......2.莫非什么侠都要和自己的变种决一雌雄？3.“Robert·DJr.的身材不够伟岸，于是需要后期电脑特技时拉长身高，blahblah......”幕后花絮如是说,1,14.730014036003022
Iron Man,钢铁侠1,2012-09-12,4, 看到后面的彩蛋，真的是太感慨了，托尼与队长相遇用了4年之久，队长则是穿越了来与君相见，惊天地泣鬼神啊！！！！,0,7.745741887547898
Iron Man,钢铁侠1,2012-05-25,3, Love this kinda super hero,0,7.102312010987699
Iron Man,钢铁侠1,2009-08-07,5, 糖泥~~糖泥~~,0,4.37046198096
Iron Man,钢铁侠1,2008-10-19,5, 有文化就是不一样!,0,1.7208511583477002
Iron Man,钢铁侠1,2008-09-11,4, 果真，当年没有看错汤尼先生,0,0.22457646664429998
Iron Man,钢铁侠1,2010-06-28,4, 男主角又屌屁股又翘！,0,-4.0255768213836
Iron Man,钢铁侠1,2010-05-03,3, 所有进展都可预料，无悬念的电影,2,1.0229886046269998
Iron Man,钢铁侠1,2010-05-31,4, 剧情2星，特效5星,0,1.5154299308123
Iron Man,钢铁侠1,2008-10-05,4, Iron.Man.2008.DVDRiP.XViD-DASH,0,2.8744391272822
Iron Man,钢铁侠1,2012-05-24,4, 应该算是这几个英雄里面最搞笑的了吧。,0,3.4136593900625
Iron Man,钢铁侠1,2012-05-24,4, 在自己的心里IM是排在美队之后的 tony虽然矮帅富高智商 这种自恋的样子并没有让我有什么好感 不过制作绝对用心啊 画面感也很好 ,0,3.7160333352029005
Iron Man,钢铁侠1,2012-05-24,5, 工设必看~哈哈,0,4.4958312672
Iron Man,钢铁侠1,2012-05-24,4, 真正的高帅富啊，简单粗暴外加骚包！~,0,1.0687915648478998
Iron Man,钢铁侠1,2012-05-24,4, 我是来看小罗伯特唐尼的 ，最先看他是福尔摩斯 ，然后复联，再就是这部钢铁侠 ，他真的很适合演这种自大臭屁个人崇拜狂但有真本事的人物 ，个人气质吧 。,0,6.519897414401801
Iron Man,钢铁侠1,2012-05-24,3, 老婆喜欢，我不喜欢,0,5.3373613537693
Iron Man,钢铁侠1,2012-05-24,4, 老男人有魅力,0,3.0848241238177003
Iron Man,钢铁侠1,2012-05-24,3, 还比较欢乐。。,0,-0.34664875413659996
Iron Man,钢铁侠1,2012-05-24,4, 啊……昨晚看的,0,-5.4420566959753
Iron Man,钢铁侠1,2012-05-24,5, 看了第二部 才知道第一部是多么的好看！   ,0,-1.0393571801194004
Iron Man,钢铁侠1,2012-05-24,4, ha ,0,2.00822247099
Iron Man,钢铁侠1,2012-05-24,3, 我老觉得这个东西不伦不类的...,0,-1.6561875945536
Iron Man,钢铁侠1,2012-05-24,4, 真,0,1.58886739805
Iron Man,钢铁侠1,2012-05-24,3, 打得不够刺激……,0,-2.701188817669
