Movie_Name_EN,Movie_Name_CN,Date,Star,Comment,Like,Sentiment_Score
Chronicles of the Ghostly Tribe,九层妖塔,2015-09-23,1, 太可怕了——当然指的不是里面的怪物,2790,0.9395509967934
Chronicles of the Ghostly Tribe,九层妖塔,2015-09-27,2, 【C】盗墓本来是格局很小的东西，愣是被改成星球大战一样的宏大故事，偏偏又是不会拍大格局的陆川做导演，越到后面越失控，叙事潦草，台词中二，编剧像在写起点小说，煽情收不住，摄影不行，美术糟糕，场景透着股廉价网游味，姚晨变身后时刻都在装逼。完美诠释“没那金刚钻就别揽瓷器活”的电影。,1489,0.6826486194365999
Chronicles of the Ghostly Tribe,九层妖塔,2015-09-28,1, 烂到爆！！！又一部一无是处的作品。真为《可可西里》、《寻枪》感到尴尬。以后赵又廷作为主角的电影能避则避，就一傻逼演员，完全不会演戏。姚晨，呵呵…唐嫣，谁？呵呵…视觉效果？呵呵…那种为了展示几十秒特效，剧情随意生硬插入（剧情服务于特效）的电影究竟是有多低级？！！哼哼！,1249,3.6019520138462804
Chronicles of the Ghostly Tribe,九层妖塔,2015-09-27,1, 这不是鬼吹灯！这不是鬼吹灯！这不是鬼吹灯！——重要的事情，说！三！遍！陆川你不要躲！这就是粉碎性改编！盗墓元素化灰！玄幻元素压根没有！剩下的——什么怪兽！什么鬼星人！主角还全超人！什么鬼！！陆川用了多大的勇气才能告诉记者他把八本鬼吹灯都翻烂了？想象力极其贫乏，同人至此，抄都不会！,1123,0.3655223095227796
Chronicles of the Ghostly Tribe,九层妖塔,2015-09-27,1, 相比港囧这个拍的才是屎，剧情特效场面演员基本一无是处。人鬼情未了，道士下山版的汉江怪物，又差之千里。无知神奇的人类，来到了一扇穿越之门，斩断莫须有的情丝拯救了全人类。,1118,0.15464722300259962
Chronicles of the Ghostly Tribe,九层妖塔,2015-09-28,1, 劝君别去瞎眼了,888,-0.447683867805
Chronicles of the Ghostly Tribe,九层妖塔,2015-09-27,1, 真他妈难看！除了特效和凤小岳的脸还有什么？不如让凤小岳脱光360度转俩小时给我看呢,766,-3.2886386754252
Chronicles of the Ghostly Tribe,九层妖塔,2015-09-29,1, 观众和小怪兽一样无辜。,691,2.4927697455766995
Chronicles of the Ghostly Tribe,九层妖塔,2015-09-27,1, 又长又臭，这么一个玄乎的故事充满了红色元素，穿插了各种插科打诨的翻白眼笑料，让我坐如针毡，完全找不到优点，连片尾曲都不愿意花钱做首新歌！没看过原著，但真觉得陆川搞烂了，还好下一部不是他来搞。,697,0.4538514352242502
Chronicles of the Ghostly Tribe,九层妖塔,2015-09-16,1, 和鬼吹灯原著没啥关系，只是借鬼吹灯IP拍了个一塌糊涂毫无想象力的烂俗科幻片，没有新意的照搬了三体外星文明和环太平洋虫洞概念以及哥斯拉造型等科幻探险元素。故事太弱又有断层，又是李晨赵又廷的基情和外星人地球人的爱情。就算再给陆川几个亿，无非多几只红犼而已。老拿鬼吹灯宣传会被原著党围攻的,614,4.465558620837679
Chronicles of the Ghostly Tribe,九层妖塔,2015-09-24,2, 两个小时都在为陆川尴尬，剧情扯的没边，配乐一起就想骂娘，无聊的笑点，赵又廷和大嘴演技更是烂到一块了！题材里的神秘感与恐怖氛围完全没有表现出来，只有布景下了功夫。最后，都拿高晓松开涮了，为啥李菁和姚晨没有对手戏！,614,0.20835432039298316
Chronicles of the Ghostly Tribe,九层妖塔,2015-09-23,1, 赵又延这种万年面瘫能不能混混演技再出来？,965,-1.2336862324259998
Chronicles of the Ghostly Tribe,九层妖塔,2015-09-27,4, 就为那句：让孩子先走！就应该加一星。国产片也能拍出个能看的怪兽片了，可喜可贺,1200,1.3286422184211
Chronicles of the Ghostly Tribe,九层妖塔,2015-09-27,1, 退票！！！,437,-1.8817686237472997
Chronicles of the Ghostly Tribe,九层妖塔,2015-09-24,1, 其实根本和《鬼吹灯》没关系了 简直没法看 还好赵又廷还是那个熟悉的配方 :),394,4.5330313095647
Chronicles of the Ghostly Tribe,九层妖塔,2015-09-27,1, 剧情秒秒钟都在胡扯，演员分分钟都在出戏，学哥斯拉叙事，藏着掖着，怎么省事怎么来，格局实则其小无比，最大也是唯一的场面就是预告里卖弄的几只智障汪星人，就这也敢吹，真当我没看过大闹天宫啊！更可怕的是：陆川窃以为自己在挖一个很屌的坑，还要用更扯的续集来填，他喵的唬谁呐！年度最烂候选！,284,-18.0042560270238
Chronicles of the Ghostly Tribe,九层妖塔,2015-09-29,1, 神！马！玩！意！？ 没看过原著，但这也编得太搞笑了吧，各项负分，一分特效！,218,2.4850315476594305
Chronicles of the Ghostly Tribe,九层妖塔,2015-09-27,1, 真jb烂！改名叫九层富春妖塔好吗！剧情东拼西凑毫无逻辑真的是够了！,212,-6.9616226600043
Chronicles of the Ghostly Tribe,九层妖塔,2015-09-25,2, 怎么办后半部分，姚晨化了浓妆之后就开始不停的笑场.....其实，制作还可以，但一部只有主角自己在紧张的电影。也真替陆川感到尴尬，这片换个导演也OK啊....,214,-4.9687020770443
Chronicles of the Ghostly Tribe,九层妖塔,2015-09-23,5, 在大银幕上也是第一次看到这种国产的怪兽电影，特效非常棒！开篇营造悬念，后面剧情步步揭开谜底，剧情还不错！除了打怪还有搞笑的段落，李晨和王胖子的搞笑笑点很足，结尾的人兽大战很劲爆，值得国庆去看下!,903,18.68233587884441
Chronicles of the Ghostly Tribe,九层妖塔,2015-09-30,4, 反正我喜欢。打一星的真不知道你们每天在看什么好电影。,651,1.3592787144562002
Chronicles of the Ghostly Tribe,九层妖塔,2015-09-30,1, 太傻逼了。姚晨太傻逼了。电影院里我忍不住大声喊了好傻逼 真的忍不住。尴尬症要爆表了。,166,-8.783533843481198
