Movie_Name_EN,Movie_Name_CN,Date,Star,Comment,Like,Sentiment_Score
Your Name,你的名字,2016-09-02,1, 假，大，空。,7844,1.0439448212733
Your Name,你的名字,2016-08-27,5, 这一次要给新海诚打200分，在我鄙视他不过只是纯情小清新的10年前，没料到有朝一日会在电影院里哭到断气。恍惚看到了穿越时空少女时期的细田守。为所有的少女心和中二病鼓掌，青春不死就能相遇，就能拯救地球。现在我抹着眼泪走出影厅，看到后排的少年摘下眼镜，嚎啕大哭起来。。。,7440,-0.3989008195379009
Your Name,你的名字,2016-09-10,3, 女大三，抱金砖。,3020,0.9254557509545001
Your Name,你的名字,2016-08-27,1, 新海诚，是动画之耻。,3616,4.10192709636
Your Name,你的名字,2016-09-08,3, 和《追逐繁星的孩子》同个毛病——一个平时专注于言情的人看了科幻小说之后可能就是这样的，他执着于用新学到的概念来包装自己的认知，而不是放手让这个概念去革新它。,2180,6.074581559241
Your Name,你的名字,2016-09-01,3, 高配版大鱼海棠，奶奶是夏日大作战穿越来的。新海诚老生常谈，节奏没把握好，人物单薄，插入曲太满，突发式琼瑶情节多，怪不得赞新海诚的论文入不了学院派教授的眼。第一次看到电影带OP，简直呆。日本最近几年天灾频频，哭的观众大概被这个触动了吧。总之二次元言情向，影迷慎看。岩井俊二打了个酱油~,1810,16.58322439650409
Your Name,你的名字,2016-09-11,2, 动漫的逻辑着实令人着急，因为交换过身体就一定要喜欢对方？男主总会莫名开始思考一些哲学问题：“我是谁？我在哪？我要干什么？”空间转换什么的更是扯淡，拜托，你这个可不是什么科幻番啊，一个妥妥的现实番就这样改得惨不忍睹。也许是我们的真实生活实在是太无趣了吧，那么我为什么不去看科幻片呢？,1684,-17.664848735999993
Your Name,你的名字,2016-08-28,5, 错过和努力才是爱和青春的墓志铭,2006,3.9955486805277003
Your Name,你的名字,2016-10-03,5, 黛玉心中想道：“好生奇怪，倒像在哪里见过一般，何等眼熟到如此!”宝玉看罢，因笑道：“这个妹妹我曾见过的。”贾母笑道：“可又是胡说，你又何曾见过他？”宝玉笑道：“虽然未曾见过他，然我看着面善，心里就算是旧相识，今日只作远别重逢，未为不可。”,1663,18.897474750381885
Your Name,你的名字,2016-09-01,2, 和前作相比并没觉得有变好？？反倒在大屏幕更加显得像在看幻灯片，故事情节在哪里？觉得太没有人间性，想要做的很像人却都是完全没有感情的人偶。而且好多个瞬间都感受到作品透露着深处的冷漠，和表面包装的浪漫温暖美好相对比更让人害怕。,1361,2.894776664035498
Your Name,你的名字,2016-09-07,5, 只有新海诚才能让我一次又一次感受到爱情的纯粹与美好。被爱情伤得遍体鳞伤的我，不再相信爱情的我，突然会想，不如再勇敢地去谈一场恋爱？嗯，好像可以！,1993,8.5465936360985
Your Name,你的名字,2016-09-08,4, 你我相逢在黑夜的空中，你有你的我有我的方向，你记得也好，最好你忘掉，在这交会时互放的光亮。,901,6.9121575947221
Your Name,你的名字,2016-09-08,4, 新海诚终于会讲一个复杂故事了，真不容易啊！当年那部搔首弄姿、无病呻吟的“言叶之庭”差点让我转成终身黑，“君之名”却轰出了我睽违已久的少女心。彗星降临的末世情怀，穿越时空的灵之绳结，只有7秒钟记忆的鱼...星空、爱情以及所有遇见都是注定。,886,15.170307503555502
Your Name,你的名字,2016-09-07,2, 作画唯美，故事无感。,1219,5.762171769812
Your Name,你的名字,2016-09-12,4, 这个故事告诉我们，彗星也俗称扫把星。,900,2.5790984060580002
Your Name,你的名字,2016-09-14,2, 有种想好了作文题材却写到一半不知道该如何继续写下去，只好用看似浮华的文字不停渲染细节 的感觉。 一部失败的半成品，和导演其他长片一样讲不通。新海诚果然还是比较适合短片集。长片总是会暴露他不会讲完整故事的致命弱点。,816,-1.2135325462192008
Your Name,你的名字,2016-09-28,5, 新海诚花了十年，让男女主在擦肩而过后回头叫住了对方。,620,7.0564483467161
Your Name,你的名字,2016-08-27,5, 可以给8颗星吗？跟看完预告片想象的剧情完全不一样好吗？！必须超级安利的片子。除了神木弟弟，上白石妹妹的声音也好好哦。难得看到late show满席的片子了。预计票房会超级好。,1029,9.482839045735698
Your Name,你的名字,2016-09-03,4, 聚结成状，交错纠缠，时而回转，中断，却又再次续接。这就是组纽。这就是时间。这就是结。黄昏，不是白昼亦不是夜晚，是我努力却看不清你的脸。たそがれ、誰そ彼。我已记不得你的名字，却还记得喜欢你。,754,9.066065765794898
Your Name,你的名字,2016-09-11,2, 相比宫崎骏的奇幻童话系列，我显然更难以接受新海诚的装X文艺神经病人的思维，即使你内心再富足，能穿越时空，玩转梦境，也尽量脱离爱情这种如今腐朽到无下限的东西，相比这不堪的俗世，少一些中二幻想，多一些回归现实，这样岂不是更容易被我们这些刻薄的人接受呢？,600,9.19658545930551
Your Name,你的名字,2016-09-26,3, 一般吧，没感觉到泪点，一直觉得这种日漫太理想中二，豆瓣评分虚高,948,0.26804107437519953
Your Name,你的名字,2016-09-09,5, 先写下 我爱你 再到世界尽头找你的名字,768,0.010624654914700077
Your Name,你的名字,2016-11-21,3, 到底该在哪里哭？？！！很悲哀，我已铁石心肠：）,509,-8.627230238784898
Your Name,你的名字,2016-11-28,3, 作为直男，欣赏无能,432,0.03933354434890002
Your Name,你的名字,2016-09-28,3, 所有的相遇都是久别重逢，恰如宝玉说：“这个妹妹我曾见过的”。而所有的分离也都将久病成医，分着分着也就习惯了。,376,11.7519359299413
Your Name,你的名字,2016-11-20,3, 挺漂亮的，仍有恋足展示，延续了言叶之庭，很好,300,10.4713085227306
Your Name,你的名字,2016-11-21,3, 彗星降落的画面依然美轮美奂，但这一部不再一味炫景，故事和情感核心比风景更抓人，但还是很少女和二次元…可能年纪大了，没有触动。导演说拍这个片，是希望大家不要错过那个重要的人……,270,12.205710957651307
Your Name,你的名字,2016-08-30,5, 至今为止最好的新海诚,368,4.0908689912033
Your Name,你的名字,2016-12-01,3, 卖座，年轻化，歌曲放送，画风依旧，小镇与大都会，但不是最完整和最具代表性的新海诚。如何解释里面的时间漏洞？越来越多的信息资讯，令我们想不起来，去年的大爆炸，火车站的屠杀，马航飞何时机坠落，某电影大导演不是早死了嘛……那么，今年是何年。《你的名字。》，指向了2011年。,228,16.22608431219718
Your Name,你的名字,2016-09-10,3, 新海诚内心住着的少女这次讲的是彗星来的那一夜的穿越时空的向左走向右走的触不到的恋人的故事。[B-],217,8.134699420356249
Your Name,你的名字,2016-09-25,5, 看得眼泪汪汪,331,-0.968710214258
Your Name,你的名字,2016-12-02,5, 故事真的就是《你眼中的世界》+《只有你听见》，但人类就是会被这种自己终其一生都不会遇到的奇迹所感动啊！,243,3.741961892347199
Your Name,你的名字,2016-09-25,3, 标准的恋爱拯救地球，人物性格太单薄了，后半段拖沓，结尾尴尬，感觉90分钟就能解决的一个故事居然搞了100多分钟，当然OP也是很震惊【。就一个问题，为什么大家都吹诚哥？,277,-7.560314995206968
Your Name,你的名字,2016-09-16,3, 评分真的太高了，可能因为这几年影视炒作太猛烈...个人感觉是一部看过就会忘的影片，没有太打动人的地方,446,-0.9727852422459999
