Movie_Name_EN,Movie_Name_CN,Date,Star,Comment,Like,Sentiment_Score
Journey to the West Conquering the Demons,西游降魔篇,2013-02-08,1, 太泥马难看了！真不明白那些看都没看就打五星拿星爷装逼的！这片子和你们「一代人的回忆」那系列的导演演员都不是同一拨啊！装逼遭雷劈好不？！,2189,1.7334699446604005
Journey to the West Conquering the Demons,西游降魔篇,2013-02-10,2, 很难看。补充一句，不是你把《一生所爱》以及《小刀会》拿来放一下，配上几句过时的台词就叫做情怀。《大话西游》导演编剧都是刘镇伟，周星驰只负责演，哪里来的才华横溢？你们这些装逼的实在是出丑出大发了！这片子还能比《功夫》好看？ PS:90%的故事都在剧情简介里面，之后开演《金刚》。,1632,29.454478427191997
Journey to the West Conquering the Demons,西游降魔篇,2013-02-10,5, ★★★★☆在中国的电影院能看到这么暴力血腥的电影实在难得，特效出色，一干配角继续出众，很多笑点延续或者能从周星星的老电影中找到影子，但是看着很爽，笑声很多就是了。,2974,31.0336285468037
Journey to the West Conquering the Demons,西游降魔篇,2013-02-04,1, 血腥暴力恶心到同伴想吐 真的是想吐好吗 撇除所有为了暴力而暴力的画面也只是一部流行语+三流言情情节拼凑的短片 听一百遍一生所爱都无法洗去心中阴影！,1154,-10.8016974252623
Journey to the West Conquering the Demons,西游降魔篇,2013-02-10,5, 星爷的电影值这五星。有多久我没有在电影院笑的肚子抽筋了，第一次进电影院观赏星爷的电影，让我想起自己是如何学会幽默，如何在深夜听着《一生所爱》黯然神伤，如何一直死心眼儿的爱上电影。这个时代所有能带给人们欢笑的人都值得敬佩。,2635,16.3034372920907
Journey to the West Conquering the Demons,西游降魔篇,2013-02-10,4, 各位看官喜剧片让您笑了不就行了么至于那么高深么可能您笑点高不管您笑没笑反正我是笑了还笑成傻逼了。,1220,13.785419080531003
Journey to the West Conquering the Demons,西游降魔篇,2013-02-11,2, 整个就是一周星驰模仿秀，里面大大小小所有角色不论男女老幼神仙妖怪红花绿叶，都像是一个模子出来的，每个人物的言谈举止无不是在兢兢业业地模仿周星驰，而且，模仿的越像就越令人作呕。有那么一两处，我可耻地笑了。1星半。,933,5.77977686252819
Journey to the West Conquering the Demons,西游降魔篇,2013-02-10,5, 思想，境界，诚意,2078,1.6262337625216
Journey to the West Conquering the Demons,西游降魔篇,2013-02-10,4, “你有没有死过老公啊？” 哈哈哈，从头笑到尾，贺岁档就该看如此纯粹的喜剧，让你笑的没心没肺。“有过痛苦，才知道众生的痛苦。有过执着才能放下执着；有过牵挂才能了无牵挂。” “一万年太久了，我要你爱我，现在”,1018,10.777852879004122
Journey to the West Conquering the Demons,西游降魔篇,2013-02-02,2, 提前一周点映。电影很难笑，倒不是没设计。这么多年过去了，周星驰还在用扮丑（靠化妆）取笑。很失望，以为这一年的贺岁会像多年前至少让人满意。为用力圈钱而拍的电影，把自己所有经典的拿来汇总。笑过之后除了脸疼几乎没有别的了。不是换汤药问题，是辛酸。有两点拿捏得当：导演没亲自上阵。用舒淇。,755,3.4833853242139012
