Movie_Name_EN,Movie_Name_CN,Date,Star,Comment,Like,Sentiment_Score
The Left Ear,左耳,2015-04-23,1, 点我一次票房少一千万,5755,-1.1361466713749
The Left Ear,左耳,2015-04-14,1, 和郭敬明并称两大不想让人承认看过他们书的作家。,2846,3.2384619161292
The Left Ear,左耳,2015-04-23,1, 此片唯一可圈点之处 就是烂片生产专业户光线对目标观影群的精确定位：三四线城市的初中女生。跟小时代相比，它甚至更加粗糙。欧豪一副炫酷狂拽屌炸天、舍我其谁的混混样，看得人直想往屏幕扔臭鸡蛋。整部电影跟刘同的心灵鸡汤一样，不用喝都知道是屎味的。,2366,10.946579596107199
The Left Ear,左耳,2015-04-24,1, 原来，狂洒狗血就是青春的痛。不晓得原作什么样，电影却基本是个笑话。如果影片不能保持正常人的逻辑，请角色保持正常人的智商。角色的大部分行为，都像幼儿园小朋友过家家，患上终生难愈的幼稚病。叙事混乱，人物随意配对。很难理解这些东西是怎么被硬捏成一部电影的。女主妹子还行，可惜没什么发挥,1550,-7.2690485495259
The Left Ear,左耳,2015-04-23,3, 《左耳》是一部完成度很高的作品，作为处女作而言，堪称良好。里面或许不是你的故事，但你能看到青春的色彩和选择。里面的好孩子，坏孩子，由好变坏的孩子，痞子从良还有爱情的酸甜苦辣，这都是那年发生在那一年你周边的青春纪念册。那些用不看电影就打低分的方式彰显自己并不高雅格调的人们，再见！,1587,27.73616859337029
The Left Ear,左耳,2015-04-24,4, 首先没有堕胎好评；影片的质感是大亮点，镜头语言和配乐渲染氛围非常到位，电影有了气质和灵魂；新人演员台词是弱点，贵在纯粹本色的少年气与正青春的故事很相契。双面许弋很带感，杨洋演技飞跃，与角色气质无缝接合，后期的黑化太特么性感了！在我心中影片的质量过关，上映才几个小时狂刷的一星太扯了,1289,48.32707498278697
The Left Ear,左耳,2015-04-24,1, 我只能说，作为一本三流小说的原著它本身就充满了槽点，再搭上半路出家的导演和非表演专业出身的演员，其成品和致青春相差了500个小时代。,880,8.530849883089198
The Left Ear,左耳,2015-04-19,1, 现在有两个词让人恶心：一是青春，二是情怀。,787,-0.2981419033210997
The Left Ear,左耳,2015-04-23,2, 全程手机没电，太痛苦了。苏有朋一定是小视频看多了，成片剪得那么碎。,759,-1.8649262426230004
The Left Ear,左耳,2015-04-23,1, 听力障碍，不起眼内向，呵呵，呵呵呵呵呵呵呵，这个设定就够屌丝的，现在看到这种所谓清纯少女进入娱乐圈我的潜意识想的是：又被拉下海了...,667,-0.19506919447549942
The Left Ear,左耳,2015-04-23,4, 意外去看了首映礼。没看过小说，之前看剧情简介狗血得一塌糊涂，虽然实际上也挺狗血的但好像不是简介里那么回事儿嘛→_→~比预期好很多，很有诚意的片子。,660,2.639268754104599
The Left Ear,左耳,2015-04-24,3, 欧豪一直脱衣服，搞得我以为杨洋也会脱，等啊等啊，欧豪都脱了三四次了，杨洋还是没脱。差评！蓝过！,517,1.471618225088
The Left Ear,左耳,2015-04-24,5, 色气满满的杨洋苏die！那些说堕胎情节的你们真看过吗，呵呵，要黑也带点水准吗，片子没有堕胎也没有怀孕！,513,-2.1484279066505
The Left Ear,左耳,2015-04-17,1, 为什么青春电影里都是艹逼堕胎狗血的恋爱，因为这就是这些演员导演的青春啊。知道你为什么当不了明星吗，就因为你中学的时候炮打少了,287,-11.278494337802199
The Left Ear,左耳,2015-04-24,5, 冲着恶意打一星的，先打个五星中和一下，至少冲着不再是三四十岁叔叔阿姨演中学生。它也值三星,406,4.2032344333535
The Left Ear,左耳,2015-04-15,5, 昨晚《左耳》试映会后突然想看看原著，黎吧啦这个人太有“腔调”，集合了雌性的种种风情，她跳下水那段魅惑极了，简直像个仙女或是海妖什么的，是个男人都会想跟着跳下去吧。只可惜痴情破了她的神力，让她变成了脆弱的女人。故事完整好看，有新意有深意。同学们的江湖气息似曾相识。,349,18.106887409332103
The Left Ear,左耳,2015-04-24,1, 爱对了，是未婚生子，爱错了，是为爱打胎,235,2.4890783176748004
The Left Ear,左耳,2015-04-07,1, 回头想想 饶雪漫就是个乡村非主流爱情故事作家… 另外 16、7岁的少年的残酷青春，这个主题，想想就作呕,201,2.795707326165599
The Left Ear,左耳,2015-04-23,1, 青春片不怕多，但是质量有保证最好。投机赚钱的作品，不推荐。19.9元买的票。还是觉得不值。,212,14.86123087769698
The Left Ear,左耳,2015-04-24,3, 剧透。女二还没来得及打胎就被车撞死了。,165,-4.39136656174
